hMOF-21761,1.4469189829363254,1.0116009116784799,-1.2196517457139742,5.5258512661635395,-1.8613410854197348
hMOF-6005116,1.3217558399823195,0.8109302162163288,-2.3018353741035,4.730921391293652,-1.7810569460949195
hMOF-5015132,1.749199854809259,1.1786549963416462,-0.6789287433223897,6.767228043845161,0.47426329397843425
hMOF-27705,1.749199854809259,1.1786549963416462,-0.7546673282399962,7.120282677833157,-2.8422389525968823
hMOF-5072656,1.4469189829363254,1.1786549963416462,-1.2897885327519096,5.132262782217954,-1.1979708521303014
hMOF-5076184,1.4469189829363254,1.0116009116784799,-1.2841494098522785,6.075575889726634,-2.642411348051893
hMOF-14986,1.55814461804655,1.1786549963416462,-0.9091686541868387,6.285998094508865,-1.1942469211014968
hMOF-5008491,1.55814461804655,1.1786549963416462,-1.0639326397885875,6.779808264651515,-2.8718293360901757
hMOF-13621,1.749199854809259,1.0116009116784799,-0.8555131805755589,6.633055240753525,-1.51606597344186
hMOF-5019268,1.1786549963416462,0.8109302162163288,-2.528784558862434,3.104586678466073,-4.666462780848855
hMOF-7535,1.749199854809259,1.0116009116784799,-1.0060513390817782,6.58285581871354,-2.131965066174432
hMOF-5039921,1.3217558399823195,0.8109302162163288,-2.116180217637455,3.5553480614894135,-4.905398636108474
hMOF-5045768,1.3217558399823195,1.0116009116784799,-1.7850420814805308,4.583946549536464,-5.410035828960042
hMOF-5073191,1.6582280766035324,1.0116009116784799,-1.0789273153517116,6.455355783684759,-2.296255169299176
hMOF-5063332,1.55814461804655,1.1786549963416462,-1.0955250590692525,6.7151409327027505,-4.471242621849867
hMOF-37492,1.6582280766035324,1.0116009116784799,-1.161858844752066,6.0748861552470546,-0.8604067408772426
hMOF-33029,1.9095425048844386,1.1786549963416462,-0.6116667376923813,7.388575200661722,-2.6367998795740433
hMOF-7806,1.3217558399823195,0.8109302162163288,-1.7523503122929571,4.441474093317302,-1.443872627791588
hMOF-5076763,1.0116009116784799,0.5596157879354227,-2.482397400588603,0.0,-7.861999726989387
hMOF-5071581,1.6582280766035324,1.1786549963416462,-0.8696934464973729,6.862025427275962,-2.3182999267145714
hMOF-30656,1.3217558399823195,1.1786549963416462,-1.9317942488199025,4.109233174715851,-2.769379477379295
hMOF-4981,1.4469189829363254,0.8109302162163288,-1.482955052454522,5.100475998096045,-4.600162744177552
hMOF-5037278,1.3217558399823195,0.8109302162163288,-2.0726327740362227,4.403054001865957,-4.480009984214881
hMOF-11248,1.55814461804655,1.0116009116784799,-0.8744484580159222,6.629627419335168,-0.9637387970614659
hMOF-26052,1.749199854809259,1.1786549963416462,-0.6868430931405991,6.935662232235145,-1.664686386664579
hMOF-5018865,1.55814461804655,1.0116009116784799,-0.916165739686004,7.01211529430638,-3.5358871592412546
hMOF-5035124,1.6582280766035324,1.1786549963416462,-0.7629282197123016,7.080615551986579,-4.849625477737115
hMOF-1004064,1.55814461804655,0.5596157879354227,-1.7334377323108652,5.18850250054083,-1.0864623984222592
hMOF-5038210,1.4469189829363254,1.1786549963416462,-1.3064375168717368,6.031646336740814,-4.676771456391611
hMOF-5071741,1.749199854809259,1.0116009116784799,-0.5995074861488394,7.362899045320849,-2.883797416317035
hMOF-37473,1.4469189829363254,1.1786549963416462,-0.8131702231596757,6.518261940383671,0.2194888811353939
hMOF-22175,1.4469189829363254,0.8109302162163288,-1.6491407417867219,5.318119993844216,-3.8047483229571024
